Instance,Algorithm,Parameters,Optimal Cost,Total Cost,Difference,Execution Time (s)
XML100_1113_08,ACO,"{'num_ants': 15, 'iterations': 30, 'decay': 0.05}",19200,21290.933736985415,2090.9337369854147,3.9765987396240234
XML100_1113_08,ACO,"{'num_ants': 15, 'iterations': 30, 'decay': 0.1}",19200,21068.780722957203,1868.7807229572027,3.9777562618255615
XML100_1113_09,ACO,"{'num_ants': 5, 'iterations': 10, 'decay': 0.01}",16643,19230.02608599625,2587.026085996251,0.46529102325439453
XML100_1113_09,ACO,"{'num_ants': 5, 'iterations': 10, 'decay': 0.05}",16643,18764.296060547687,2121.2960605476874,0.4656100273132324
XML100_1113_09,ACO,"{'num_ants': 5, 'iterations': 10, 'decay': 0.1}",16643,19003.264315374185,2360.2643153741847,0.46656012535095215
XML100_1113_09,ACO,"{'num_ants': 5, 'iterations': 20, 'decay': 0.01}",16643,18573.536609532122,1930.5366095321224,0.9271318912506104
XML100_1113_09,ACO,"{'num_ants': 5, 'iterations': 20, 'decay': 0.05}",16643,19132.9056639614,2489.905663961399,0.926983118057251
XML100_1113_09,ACO,"{'num_ants': 5, 'iterations': 20, 'decay': 0.1}",16643,18699.598539088438,2056.598539088438,0.9261400699615479
XML100_1113_09,ACO,"{'num_ants': 5, 'iterations': 30, 'decay': 0.01}",16643,18393.303641835406,1750.3036418354059,1.3939440250396729
XML100_1113_09,ACO,"{'num_ants': 5, 'iterations': 30, 'decay': 0.05}",16643,18839.450478755985,2196.4504787559854,1.3900508880615234
XML100_1113_09,ACO,"{'num_ants': 5, 'iterations': 30, 'decay': 0.1}",16643,18904.801248599255,2261.801248599255,1.3903372287750244
XML100_1113_09,ACO,"{'num_ants': 10, 'iterations': 10, 'decay': 0.01}",16643,18900.68854086549,2257.688540865489,0.8953468799591064
XML100_1113_09,ACO,"{'num_ants': 10, 'iterations': 10, 'decay': 0.05}",16643,18994.117756832464,2351.117756832464,0.8940150737762451
XML100_1113_09,ACO,"{'num_ants': 10, 'iterations': 10, 'decay': 0.1}",16643,19131.95667196247,2488.956671962471,0.8920609951019287
XML100_1113_09,ACO,"{'num_ants': 10, 'iterations': 20, 'decay': 0.01}",16643,18431.520071687122,1788.5200716871223,1.7889230251312256
XML100_1113_09,ACO,"{'num_ants': 10, 'iterations': 20, 'decay': 0.05}",16643,18805.387516656276,2162.3875166562757,1.790579080581665
XML100_1113_09,ACO,"{'num_ants': 10, 'iterations': 20, 'decay': 0.1}",16643,18644.647422020775,2001.6474220207747,1.7889049053192139
XML100_1113_09,ACO,"{'num_ants': 10, 'iterations': 30, 'decay': 0.01}",16643,18317.191558908085,1674.1915589080854,2.6840310096740723
XML100_1113_09,ACO,"{'num_ants': 10, 'iterations': 30, 'decay': 0.05}",16643,18228.684053965986,1585.684053965986,2.6838319301605225
XML100_1113_09,ACO,"{'num_ants': 10, 'iterations': 30, 'decay': 0.1}",16643,18487.727449533424,1844.727449533424,2.6868951320648193
XML100_1113_09,ACO,"{'num_ants': 15, 'iterations': 10, 'decay': 0.01}",16643,18927.028023395647,2284.0280233956473,1.3295941352844238
XML100_1113_09,ACO,"{'num_ants': 15, 'iterations': 10, 'decay': 0.05}",16643,18392.464504876236,1749.4645048762359,1.3273956775665283
XML100_1113_09,ACO,"{'num_ants': 15, 'iterations': 10, 'decay': 0.1}",16643,18628.017918966973,1985.0179189669725,1.3242847919464111
XML100_1113_09,ACO,"{'num_ants': 15, 'iterations': 20, 'decay': 0.01}",16643,18796.96253937732,2153.9625393773204,2.650554895401001
XML100_1113_09,ACO,"{'num_ants': 15, 'iterations': 20, 'decay': 0.05}",16643,18674.164462639055,2031.1644626390553,2.6515209674835205
XML100_1113_09,ACO,"{'num_ants': 15, 'iterations': 20, 'decay': 0.1}",16643,18852.441664622947,2209.4416646229474,2.6513891220092773
XML100_1113_09,ACO,"{'num_ants': 15, 'iterations': 30, 'decay': 0.01}",16643,18521.769405653646,1878.7694056536457,3.9771640300750732
XML100_1113_09,ACO,"{'num_ants': 15, 'iterations': 30, 'decay': 0.05}",16643,18639.754540852868,1996.7545408528676,3.9784982204437256
XML100_1113_09,ACO,"{'num_ants': 15, 'iterations': 30, 'decay': 0.1}",16643,18674.17264358512,2031.1726435851197,3.9771881103515625
XML100_1113_10,ACO,"{'num_ants': 5, 'iterations': 10, 'decay': 0.01}",15675,18636.98901921079,2961.9890192107887,0.46188807487487793
XML100_1113_10,ACO,"{'num_ants': 5, 'iterations': 10, 'decay': 0.05}",15675,18531.058620141546,2856.0586201415463,0.4625248908996582
XML100_1113_10,ACO,"{'num_ants': 5, 'iterations': 10, 'decay': 0.1}",15675,18010.234971597205,2335.234971597205,0.46241021156311035
XML100_1113_10,ACO,"{'num_ants': 5, 'iterations': 20, 'decay': 0.01}",15675,18357.41253028482,2682.412530284819,0.9239838123321533
XML100_1113_10,ACO,"{'num_ants': 5, 'iterations': 20, 'decay': 0.05}",15675,18304.498258469965,2629.4982584699646,0.9235920906066895
XML100_1113_10,ACO,"{'num_ants': 5, 'iterations': 20, 'decay': 0.1}",15675,18234.524026043797,2559.5240260437968,0.924868106842041
XML100_1113_10,ACO,"{'num_ants': 5, 'iterations': 30, 'decay': 0.01}",15675,18272.406869608218,2597.4068696082177,1.3885738849639893
XML100_1113_10,ACO,"{'num_ants': 5, 'iterations': 30, 'decay': 0.05}",15675,18366.79624889453,2691.7962488945304,1.3879051208496094
XML100_1113_10,ACO,"{'num_ants': 5, 'iterations': 30, 'decay': 0.1}",15675,18089.099726761367,2414.0997267613675,1.3894288539886475
XML100_1113_10,ACO,"{'num_ants': 10, 'iterations': 10, 'decay': 0.01}",15675,18463.630628793268,2788.6306287932675,0.8904170989990234
XML100_1113_10,ACO,"{'num_ants': 10, 'iterations': 10, 'decay': 0.05}",15675,18539.073284954367,2864.0732849543674,0.890995979309082
XML100_1113_10,ACO,"{'num_ants': 10, 'iterations': 10, 'decay': 0.1}",15675,18395.201218956503,2720.201218956503,0.8910887241363525
XML100_1113_10,ACO,"{'num_ants': 10, 'iterations': 20, 'decay': 0.01}",15675,18099.344355627603,2424.3443556276034,1.7816789150238037
XML100_1113_10,ACO,"{'num_ants': 10, 'iterations': 20, 'decay': 0.05}",15675,18030.89472102053,2355.8947210205297,1.7794911861419678
XML100_1113_10,ACO,"{'num_ants': 10, 'iterations': 20, 'decay': 0.1}",15675,18046.34706842145,2371.3470684214517,1.7854247093200684
XML100_1113_10,ACO,"{'num_ants': 10, 'iterations': 30, 'decay': 0.01}",15675,18141.44344623011,2466.4434462301106,2.679563045501709
XML100_1113_10,ACO,"{'num_ants': 10, 'iterations': 30, 'decay': 0.05}",15675,17620.5483792064,1945.5483792064006,2.6759800910949707
XML100_1113_10,ACO,"{'num_ants': 10, 'iterations': 30, 'decay': 0.1}",15675,18099.15106033215,2424.1510603321512,2.6694600582122803
XML100_1113_10,ACO,"{'num_ants': 15, 'iterations': 10, 'decay': 0.01}",15675,18112.49213970565,2437.4921397056496,1.3224313259124756
XML100_1113_10,ACO,"{'num_ants': 15, 'iterations': 10, 'decay': 0.05}",15675,18088.80195251271,2413.8019525127092,1.3272521495819092
XML100_1113_10,ACO,"{'num_ants': 15, 'iterations': 10, 'decay': 0.1}",15675,18215.463181066836,2540.463181066836,1.3216698169708252
XML100_1113_10,ACO,"{'num_ants': 15, 'iterations': 20, 'decay': 0.01}",15675,18238.58097605352,2563.5809760535194,2.6399872303009033
XML100_1113_10,ACO,"{'num_ants': 15, 'iterations': 20, 'decay': 0.05}",15675,17969.385919157903,2294.385919157903,2.6359570026397705
XML100_1113_10,ACO,"{'num_ants': 15, 'iterations': 20, 'decay': 0.1}",15675,18065.704962492873,2390.704962492873,2.6443769931793213
XML100_1113_10,ACO,"{'num_ants': 15, 'iterations': 30, 'decay': 0.01}",15675,18060.692714175355,2385.692714175355,3.9640300273895264
XML100_1113_10,ACO,"{'num_ants': 15, 'iterations': 30, 'decay': 0.05}",15675,18065.479422208344,2390.4794222083437,3.966705799102783
XML100_1113_10,ACO,"{'num_ants': 15, 'iterations': 30, 'decay': 0.1}",15675,18123.268158989904,2448.268158989904,3.9651639461517334
XML100_1113_11,ACO,"{'num_ants': 5, 'iterations': 10, 'decay': 0.01}",15838,17927.01574641557,2089.015746415571,0.4619157314300537
XML100_1113_11,ACO,"{'num_ants': 5, 'iterations': 10, 'decay': 0.05}",15838,18084.698738033032,2246.698738033032,0.4619019031524658
XML100_1113_11,ACO,"{'num_ants': 5, 'iterations': 10, 'decay': 0.1}",15838,17922.335894623542,2084.335894623542,0.46106696128845215
XML100_1113_11,ACO,"{'num_ants': 5, 'iterations': 20, 'decay': 0.01}",15838,17629.20520443093,1791.2052044309312,0.9228739738464355
XML100_1113_11,ACO,"{'num_ants': 5, 'iterations': 20, 'decay': 0.05}",15838,17666.39447049342,1828.3944704934183,0.9236190319061279
XML100_1113_11,ACO,"{'num_ants': 5, 'iterations': 20, 'decay': 0.1}",15838,17507.02978905696,1669.02978905696,0.9225468635559082
XML100_1113_11,ACO,"{'num_ants': 5, 'iterations': 30, 'decay': 0.01}",15838,17888.625370102305,2050.625370102305,1.3844528198242188
XML100_1113_11,ACO,"{'num_ants': 5, 'iterations': 30, 'decay': 0.05}",15838,17679.347887482752,1841.3478874827524,1.3862340450286865
XML100_1113_11,ACO,"{'num_ants': 5, 'iterations': 30, 'decay': 0.1}",15838,17738.71630719862,1900.7163071986215,1.387563943862915
XML100_1113_11,ACO,"{'num_ants': 10, 'iterations': 10, 'decay': 0.01}",15838,17748.38102441124,1910.3810244112392,0.8905868530273438
XML100_1113_11,ACO,"{'num_ants': 10, 'iterations': 10, 'decay': 0.05}",15838,17408.568035583492,1570.568035583492,0.8909561634063721
XML100_1113_11,ACO,"{'num_ants': 10, 'iterations': 10, 'decay': 0.1}",15838,17470.810872376976,1632.8108723769765,0.8900730609893799
XML100_1113_11,ACO,"{'num_ants': 10, 'iterations': 20, 'decay': 0.01}",15838,17599.114431641734,1761.114431641734,1.7827372550964355
XML100_1113_11,ACO,"{'num_ants': 10, 'iterations': 20, 'decay': 0.05}",15838,17706.772308196698,1868.7723081966978,1.7834491729736328
XML100_1113_11,ACO,"{'num_ants': 10, 'iterations': 20, 'decay': 0.1}",15838,17817.693031227704,1979.6930312277036,1.7821550369262695
XML100_1113_11,ACO,"{'num_ants': 10, 'iterations': 30, 'decay': 0.01}",15838,17817.05367915075,1979.0536791507511,2.6744136810302734
XML100_1113_11,ACO,"{'num_ants': 10, 'iterations': 30, 'decay': 0.05}",15838,17429.007655041165,1591.007655041165,2.674957036972046
XML100_1113_11,ACO,"{'num_ants': 10, 'iterations': 30, 'decay': 0.1}",15838,17330.200992166454,1492.200992166454,2.6754961013793945
XML100_1113_11,ACO,"{'num_ants': 15, 'iterations': 10, 'decay': 0.01}",15838,17754.038662405903,1916.0386624059029,1.3215270042419434
XML100_1113_11,ACO,"{'num_ants': 15, 'iterations': 10, 'decay': 0.05}",15838,17403.382232484142,1565.3822324841422,1.3197731971740723
XML100_1113_11,ACO,"{'num_ants': 15, 'iterations': 10, 'decay': 0.1}",15838,17657.293862951305,1819.2938629513046,1.3216218948364258
XML100_1113_11,ACO,"{'num_ants': 15, 'iterations': 20, 'decay': 0.01}",15838,17729.363875498806,1891.363875498806,2.6443052291870117
XML100_1113_11,ACO,"{'num_ants': 15, 'iterations': 20, 'decay': 0.05}",15838,17495.233300238648,1657.2333002386476,2.640165090560913
XML100_1113_11,ACO,"{'num_ants': 15, 'iterations': 20, 'decay': 0.1}",15838,17592.022708334087,1754.022708334087,2.6351990699768066
XML100_1113_11,ACO,"{'num_ants': 15, 'iterations': 30, 'decay': 0.01}",15838,17355.284528454893,1517.284528454893,3.9559590816497803
XML100_1113_11,ACO,"{'num_ants': 15, 'iterations': 30, 'decay': 0.05}",15838,17651.524579865414,1813.5245798654141,3.9550421237945557
XML100_1113_11,ACO,"{'num_ants': 15, 'iterations': 30, 'decay': 0.1}",15838,17771.106645743683,1933.1066457436827,3.955267906188965
XML100_1113_12,ACO,"{'num_ants': 5, 'iterations': 10, 'decay': 0.01}",15439,17594.807300073884,2155.807300073884,0.4591801166534424
XML100_1113_12,ACO,"{'num_ants': 5, 'iterations': 10, 'decay': 0.05}",15439,17539.18853930523,2100.188539305229,0.4603581428527832
XML100_1113_12,ACO,"{'num_ants': 5, 'iterations': 10, 'decay': 0.1}",15439,18060.24974535452,2621.2497453545184,0.4622180461883545
XML100_1113_12,ACO,"{'num_ants': 5, 'iterations': 20, 'decay': 0.01}",15439,17939.52660902835,2500.5266090283512,0.9275362491607666
XML100_1113_12,ACO,"{'num_ants': 5, 'iterations': 20, 'decay': 0.05}",15439,17905.65846275557,2466.6584627555712,0.9244248867034912
XML100_1113_12,ACO,"{'num_ants': 5, 'iterations': 20, 'decay': 0.1}",15439,17557.778431541257,2118.7784315412573,0.9238572120666504
XML100_1113_12,ACO,"{'num_ants': 5, 'iterations': 30, 'decay': 0.01}",15439,17598.94006581913,2159.94006581913,1.385571002960205
XML100_1113_12,ACO,"{'num_ants': 5, 'iterations': 30, 'decay': 0.05}",15439,18207.200304533646,2768.200304533646,1.3899788856506348
XML100_1113_12,ACO,"{'num_ants': 5, 'iterations': 30, 'decay': 0.1}",15439,17452.97575678735,2013.9757567873494,1.3912148475646973
XML100_1113_12,ACO,"{'num_ants': 10, 'iterations': 10, 'decay': 0.01}",15439,17461.388577215665,2022.3885772156646,0.8888101577758789
XML100_1113_12,ACO,"{'num_ants': 10, 'iterations': 10, 'decay': 0.05}",15439,16935.41538193622,1496.4153819362182,0.8887269496917725
XML100_1113_12,ACO,"{'num_ants': 10, 'iterations': 10, 'decay': 0.1}",15439,17854.123233747185,2415.1232337471847,0.8942620754241943
XML100_1113_12,ACO,"{'num_ants': 10, 'iterations': 20, 'decay': 0.01}",15439,17995.795612964364,2556.7956129643644,1.7903730869293213
XML100_1113_12,ACO,"{'num_ants': 10, 'iterations': 20, 'decay': 0.05}",15439,17651.119158592246,2212.119158592246,1.784771203994751
XML100_1113_12,ACO,"{'num_ants': 10, 'iterations': 20, 'decay': 0.1}",15439,17740.81223751952,2301.81223751952,1.7878010272979736
XML100_1113_12,ACO,"{'num_ants': 10, 'iterations': 30, 'decay': 0.01}",15439,17373.25144744265,1934.2514474426498,2.6860086917877197
XML100_1113_12,ACO,"{'num_ants': 10, 'iterations': 30, 'decay': 0.05}",15439,17473.11281841554,2034.1128184155386,2.676295280456543
XML100_1113_12,ACO,"{'num_ants': 10, 'iterations': 30, 'decay': 0.1}",15439,17320.147115907286,1881.1471159072862,2.6756649017333984
XML100_1113_12,ACO,"{'num_ants': 15, 'iterations': 10, 'decay': 0.01}",15439,17931.16804898384,2492.16804898384,1.3189592361450195
XML100_1113_12,ACO,"{'num_ants': 15, 'iterations': 10, 'decay': 0.05}",15439,17650.35409944775,2211.3540994477517,1.322618007659912
XML100_1113_12,ACO,"{'num_ants': 15, 'iterations': 10, 'decay': 0.1}",15439,17583.14544292759,2144.145442927591,1.3239598274230957
XML100_1113_12,ACO,"{'num_ants': 15, 'iterations': 20, 'decay': 0.01}",15439,17713.205454795087,2274.2054547950866,2.6514029502868652
XML100_1113_12,ACO,"{'num_ants': 15, 'iterations': 20, 'decay': 0.05}",15439,17564.795434630807,2125.795434630807,2.6561527252197266
XML100_1113_12,ACO,"{'num_ants': 15, 'iterations': 20, 'decay': 0.1}",15439,17437.926766597906,1998.926766597906,2.6742241382598877
XML100_1113_12,ACO,"{'num_ants': 15, 'iterations': 30, 'decay': 0.01}",15439,17652.63758892881,2213.63758892881,3.978243112564087
XML100_1113_12,ACO,"{'num_ants': 15, 'iterations': 30, 'decay': 0.05}",15439,17614.44102819141,2175.4410281914097,3.963395118713379
XML100_1113_12,ACO,"{'num_ants': 15, 'iterations': 30, 'decay': 0.1}",15439,17403.325333616856,1964.3253336168564,3.9665849208831787
XML100_1113_13,ACO,"{'num_ants': 5, 'iterations': 10, 'decay': 0.01}",15302,18049.463775746644,2747.4637757466444,0.46138811111450195
XML100_1113_13,ACO,"{'num_ants': 5, 'iterations': 10, 'decay': 0.05}",15302,17856.594378877548,2554.5943788775476,0.4600870609283447
XML100_1113_13,ACO,"{'num_ants': 5, 'iterations': 10, 'decay': 0.1}",15302,18111.355032149848,2809.355032149848,0.4606761932373047
XML100_1113_13,ACO,"{'num_ants': 5, 'iterations': 20, 'decay': 0.01}",15302,17669.932908634644,2367.9329086346443,0.9222469329833984
XML100_1113_13,ACO,"{'num_ants': 5, 'iterations': 20, 'decay': 0.05}",15302,17745.731819665125,2443.731819665125,0.9214630126953125
XML100_1113_13,ACO,"{'num_ants': 5, 'iterations': 20, 'decay': 0.1}",15302,17796.789709712866,2494.789709712866,0.922022819519043
XML100_1113_13,ACO,"{'num_ants': 5, 'iterations': 30, 'decay': 0.01}",15302,17405.471157287535,2103.471157287535,1.3854773044586182
XML100_1113_13,ACO,"{'num_ants': 5, 'iterations': 30, 'decay': 0.05}",15302,17410.079970323688,2108.079970323688,1.3900213241577148
XML100_1113_13,ACO,"{'num_ants': 5, 'iterations': 30, 'decay': 0.1}",15302,17486.487798526585,2184.487798526585,1.3837060928344727
XML100_1113_13,ACO,"{'num_ants': 10, 'iterations': 10, 'decay': 0.01}",15302,17801.32231157972,2499.322311579719,0.8889157772064209
XML100_1113_13,ACO,"{'num_ants': 10, 'iterations': 10, 'decay': 0.05}",15302,17147.25032306582,1845.2503230658185,0.8897101879119873
XML100_1113_13,ACO,"{'num_ants': 10, 'iterations': 10, 'decay': 0.1}",15302,17392.482596727325,2090.4825967273246,0.8914659023284912
XML100_1113_13,ACO,"{'num_ants': 10, 'iterations': 20, 'decay': 0.01}",15302,17369.63705311715,2067.6370531171488,1.7738800048828125
XML100_1113_13,ACO,"{'num_ants': 10, 'iterations': 20, 'decay': 0.05}",15302,17046.37156146487,1744.3715614648718,1.7716519832611084
XML100_1113_13,ACO,"{'num_ants': 10, 'iterations': 20, 'decay': 0.1}",15302,17426.06705961187,2124.067059611869,1.7783620357513428
XML100_1113_13,ACO,"{'num_ants': 10, 'iterations': 30, 'decay': 0.01}",15302,17012.503884037214,1710.5038840372144,2.666562080383301
XML100_1113_13,ACO,"{'num_ants': 10, 'iterations': 30, 'decay': 0.05}",15302,17393.57803316518,2091.5780331651804,2.6655428409576416
XML100_1113_13,ACO,"{'num_ants': 10, 'iterations': 30, 'decay': 0.1}",15302,17103.366857730627,1801.366857730627,2.6716079711914062
XML100_1113_13,ACO,"{'num_ants': 15, 'iterations': 10, 'decay': 0.01}",15302,17317.623851968892,2015.6238519688923,1.3160381317138672
XML100_1113_13,ACO,"{'num_ants': 15, 'iterations': 10, 'decay': 0.05}",15302,17501.46958232729,2199.4695823272887,1.3167920112609863
XML100_1113_13,ACO,"{'num_ants': 15, 'iterations': 10, 'decay': 0.1}",15302,17165.308624854235,1863.308624854235,1.318195104598999
XML100_1113_13,ACO,"{'num_ants': 15, 'iterations': 20, 'decay': 0.01}",15302,17575.27419417682,2273.2741941768218,2.640872001647949
XML100_1113_13,ACO,"{'num_ants': 15, 'iterations': 20, 'decay': 0.05}",15302,17636.788978532786,2334.788978532786,2.6371939182281494
XML100_1113_13,ACO,"{'num_ants': 15, 'iterations': 20, 'decay': 0.1}",15302,17722.759524414738,2420.759524414738,2.6338491439819336
XML100_1113_13,ACO,"{'num_ants': 15, 'iterations': 30, 'decay': 0.01}",15302,17397.50572085714,2095.5057208571416,3.961361885070801
XML100_1113_13,ACO,"{'num_ants': 15, 'iterations': 30, 'decay': 0.05}",15302,17268.469070715237,1966.4690707152367,3.9568839073181152
XML100_1113_13,ACO,"{'num_ants': 15, 'iterations': 30, 'decay': 0.1}",15302,17458.892927963414,2156.892927963414,3.9611408710479736
XML100_1113_14,ACO,"{'num_ants': 5, 'iterations': 10, 'decay': 0.01}",15157,17925.072143609177,2768.072143609177,0.4601578712463379
XML100_1113_14,ACO,"{'num_ants': 5, 'iterations': 10, 'decay': 0.05}",15157,17574.467055694422,2417.467055694422,0.4609668254852295
XML100_1113_14,ACO,"{'num_ants': 5, 'iterations': 10, 'decay': 0.1}",15157,17340.759768278003,2183.7597682780033,0.4615797996520996
XML100_1113_14,ACO,"{'num_ants': 5, 'iterations': 20, 'decay': 0.01}",15157,17589.52999982714,2432.5299998271403,0.9234969615936279
XML100_1113_14,ACO,"{'num_ants': 5, 'iterations': 20, 'decay': 0.05}",15157,17423.201685904296,2266.201685904296,0.923839807510376
XML100_1113_14,ACO,"{'num_ants': 5, 'iterations': 20, 'decay': 0.1}",15157,17512.30692579529,2355.3069257952884,0.9234488010406494
XML100_1113_14,ACO,"{'num_ants': 5, 'iterations': 30, 'decay': 0.01}",15157,17339.926318609647,2182.926318609647,1.3856439590454102
XML100_1113_14,ACO,"{'num_ants': 5, 'iterations': 30, 'decay': 0.05}",15157,17088.200431565416,1931.2004315654158,1.3878157138824463
XML100_1113_14,ACO,"{'num_ants': 5, 'iterations': 30, 'decay': 0.1}",15157,16681.904651267847,1524.904651267847,1.3864710330963135
XML100_1113_14,ACO,"{'num_ants': 10, 'iterations': 10, 'decay': 0.01}",15157,16985.99714814128,1828.9971481412795,0.8881640434265137
XML100_1113_14,ACO,"{'num_ants': 10, 'iterations': 10, 'decay': 0.05}",15157,17354.100918510823,2197.1009185108232,0.8893458843231201
XML100_1113_14,ACO,"{'num_ants': 10, 'iterations': 10, 'decay': 0.1}",15157,17576.88079640577,2419.8807964057705,0.8895699977874756
XML100_1113_14,ACO,"{'num_ants': 10, 'iterations': 20, 'decay': 0.01}",15157,17015.957381505315,1858.9573815053154,1.7817270755767822
XML100_1113_14,ACO,"{'num_ants': 10, 'iterations': 20, 'decay': 0.05}",15157,17134.787490971747,1977.7874909717466,1.7874228954315186
XML100_1113_14,ACO,"{'num_ants': 10, 'iterations': 20, 'decay': 0.1}",15157,17078.44934667408,1921.4493466740787,1.7825820446014404
XML100_1113_14,ACO,"{'num_ants': 10, 'iterations': 30, 'decay': 0.01}",15157,17366.956847936042,2209.9568479360423,2.669757843017578
XML100_1113_14,ACO,"{'num_ants': 10, 'iterations': 30, 'decay': 0.05}",15157,17308.57666717928,2151.576667179281,2.6763298511505127
XML100_1113_14,ACO,"{'num_ants': 10, 'iterations': 30, 'decay': 0.1}",15157,17268.39495798717,2111.3949579871696,2.6720478534698486
XML100_1113_14,ACO,"{'num_ants': 15, 'iterations': 10, 'decay': 0.01}",15157,17161.7913227375,2004.7913227374993,1.3352110385894775
XML100_1113_14,ACO,"{'num_ants': 15, 'iterations': 10, 'decay': 0.05}",15157,17595.369332597897,2438.3693325978966,1.3219609260559082
XML100_1113_14,ACO,"{'num_ants': 15, 'iterations': 10, 'decay': 0.1}",15157,17261.678447489536,2104.6784474895358,1.3211660385131836
XML100_1113_14,ACO,"{'num_ants': 15, 'iterations': 20, 'decay': 0.01}",15157,16891.86719767177,1734.8671976717706,2.6393227577209473
XML100_1113_14,ACO,"{'num_ants': 15, 'iterations': 20, 'decay': 0.05}",15157,17082.116241948304,1925.1162419483044,2.6418890953063965
XML100_1113_14,ACO,"{'num_ants': 15, 'iterations': 20, 'decay': 0.1}",15157,17080.56113179112,1923.5611317911207,2.6358182430267334
XML100_1113_14,ACO,"{'num_ants': 15, 'iterations': 30, 'decay': 0.01}",15157,17095.64471667338,1938.6447166733815,3.9569759368896484
XML100_1113_14,ACO,"{'num_ants': 15, 'iterations': 30, 'decay': 0.05}",15157,17338.326488587136,2181.326488587136,3.950507164001465
XML100_1113_14,ACO,"{'num_ants': 15, 'iterations': 30, 'decay': 0.1}",15157,17078.025401033592,1921.025401033592,3.9526102542877197
XML100_1113_15,ACO,"{'num_ants': 5, 'iterations': 10, 'decay': 0.01}",16750,18276.446633798158,1526.4466337981576,0.46364808082580566
XML100_1113_15,ACO,"{'num_ants': 5, 'iterations': 10, 'decay': 0.05}",16750,18895.070399813343,2145.070399813343,0.4613029956817627
XML100_1113_15,ACO,"{'num_ants': 5, 'iterations': 10, 'decay': 0.1}",16750,19403.62949091313,2653.6294909131284,0.4626119136810303
XML100_1113_15,ACO,"{'num_ants': 5, 'iterations': 20, 'decay': 0.01}",16750,18886.05256270731,2136.052562707311,0.9266700744628906
XML100_1113_15,ACO,"{'num_ants': 5, 'iterations': 20, 'decay': 0.05}",16750,18694.97879393056,1944.9787939305606,0.9298970699310303
XML100_1113_15,ACO,"{'num_ants': 5, 'iterations': 20, 'decay': 0.1}",16750,18522.284215794993,1772.2842157949926,0.9265139102935791
XML100_1113_15,ACO,"{'num_ants': 5, 'iterations': 30, 'decay': 0.01}",16750,18863.833974497687,2113.8339744976874,1.3924038410186768
XML100_1113_15,ACO,"{'num_ants': 5, 'iterations': 30, 'decay': 0.05}",16750,18800.463900315393,2050.4639003153934,1.3907499313354492
XML100_1113_15,ACO,"{'num_ants': 5, 'iterations': 30, 'decay': 0.1}",16750,18497.70301231458,1747.7030123145814,1.3900160789489746
XML100_1113_15,ACO,"{'num_ants': 10, 'iterations': 10, 'decay': 0.01}",16750,18492.952281961152,1742.952281961152,0.8936059474945068
XML100_1113_15,ACO,"{'num_ants': 10, 'iterations': 10, 'decay': 0.05}",16750,18878.716831348895,2128.7168313488946,0.8970770835876465
XML100_1113_15,ACO,"{'num_ants': 10, 'iterations': 10, 'decay': 0.1}",16750,18756.37147161858,2006.3714716185787,0.89579176902771
XML100_1113_15,ACO,"{'num_ants': 10, 'iterations': 20, 'decay': 0.01}",16750,18738.598049276734,1988.598049276734,1.7916889190673828
XML100_1113_15,ACO,"{'num_ants': 10, 'iterations': 20, 'decay': 0.05}",16750,18600.025405292858,1850.0254052928576,1.7931499481201172
XML100_1113_15,ACO,"{'num_ants': 10, 'iterations': 20, 'decay': 0.1}",16750,18225.488984683423,1475.488984683423,1.7910640239715576
XML100_1113_15,ACO,"{'num_ants': 10, 'iterations': 30, 'decay': 0.01}",16750,18677.350341792302,1927.350341792302,2.6898279190063477
XML100_1113_15,ACO,"{'num_ants': 10, 'iterations': 30, 'decay': 0.05}",16750,18602.789357407073,1852.789357407073,2.6844851970672607
XML100_1113_15,ACO,"{'num_ants': 10, 'iterations': 30, 'decay': 0.1}",16750,18537.04592312481,1787.0459231248096,2.687479019165039
XML100_1113_15,ACO,"{'num_ants': 15, 'iterations': 10, 'decay': 0.01}",16750,18883.76481284247,2133.76481284247,1.3256468772888184
XML100_1113_15,ACO,"{'num_ants': 15, 'iterations': 10, 'decay': 0.05}",16750,18199.437291297807,1449.437291297807,1.32755708694458
XML100_1113_15,ACO,"{'num_ants': 15, 'iterations': 10, 'decay': 0.1}",16750,18770.378016305847,2020.3780163058473,1.326092004776001
XML100_1113_15,ACO,"{'num_ants': 15, 'iterations': 20, 'decay': 0.01}",16750,18247.022606226146,1497.0226062261463,2.656116008758545
XML100_1113_15,ACO,"{'num_ants': 15, 'iterations': 20, 'decay': 0.05}",16750,18086.381424976138,1336.381424976138,2.6511800289154053
XML100_1113_15,ACO,"{'num_ants': 15, 'iterations': 20, 'decay': 0.1}",16750,18446.250527731052,1696.250527731052,2.660309076309204
XML100_1113_15,ACO,"{'num_ants': 15, 'iterations': 30, 'decay': 0.01}",16750,18199.06914718965,1449.0691471896498,3.9809610843658447
XML100_1113_15,ACO,"{'num_ants': 15, 'iterations': 30, 'decay': 0.05}",16750,18144.531365138766,1394.531365138766,3.9862260818481445
XML100_1113_15,ACO,"{'num_ants': 15, 'iterations': 30, 'decay': 0.1}",16750,18530.67556389278,1780.6755638927789,3.9829697608947754
XML100_1113_16,ACO,"{'num_ants': 5, 'iterations': 10, 'decay': 0.01}",15674,18276.341282744288,2602.341282744288,0.4645512104034424
