Instance,Algorithm,Parameters,Optimal Cost,Total Cost,Difference,Execution Time (s)
XML100_1111_14,Genetic Algorithm,"{'population_size': 150, 'generations': 50}",33469,30418.81800575624,-3050.1819942437614,0.23010897636413574
XML100_1111_14,Genetic Algorithm,"{'population_size': 150, 'generations': 100}",33469,26918.71636126655,-6550.28363873345,0.43388891220092773
XML100_1111_14,Genetic Algorithm,"{'population_size': 150, 'generations': 150}",33469,20943.77544077177,-12525.22455922823,0.6321690082550049
XML100_1111_15,Genetic Algorithm,"{'population_size': 50, 'generations': 50}",38924,24035.620835382713,-14888.379164617287,0.0984182357788086
XML100_1111_15,Genetic Algorithm,"{'population_size': 50, 'generations': 100}",38924,12590.104050404034,-26333.895949595964,0.15385794639587402
XML100_1111_15,Genetic Algorithm,"{'population_size': 50, 'generations': 150}",38924,12650.558880934852,-26273.441119065148,0.20619487762451172
XML100_1111_15,Genetic Algorithm,"{'population_size': 100, 'generations': 50}",38924,22075.24742172064,-16848.75257827936,0.17431402206420898
XML100_1111_15,Genetic Algorithm,"{'population_size': 100, 'generations': 100}",38924,10935.956108178181,-27988.04389182182,0.26741695404052734
XML100_1111_15,Genetic Algorithm,"{'population_size': 100, 'generations': 150}",38924,6108.277662320207,-32815.72233767979,0.3624708652496338
XML100_1111_15,Genetic Algorithm,"{'population_size': 150, 'generations': 50}",38924,18721.007307351065,-20202.992692648935,0.243696928024292
XML100_1111_15,Genetic Algorithm,"{'population_size': 150, 'generations': 100}",38924,12650.558880934852,-26273.441119065148,0.39409303665161133
XML100_1111_15,Genetic Algorithm,"{'population_size': 150, 'generations': 150}",38924,11023.97242376813,-27900.02757623187,0.5367281436920166
XML100_1111_16,Genetic Algorithm,"{'population_size': 50, 'generations': 50}",30145,19465.81360774522,-10679.186392254778,0.09865331649780273
XML100_1111_16,Genetic Algorithm,"{'population_size': 50, 'generations': 100}",30145,21219.922714279637,-8925.077285720363,0.1499929428100586
XML100_1111_16,Genetic Algorithm,"{'population_size': 50, 'generations': 150}",30145,28707.9657910604,-1437.0342089396,0.2535991668701172
XML100_1111_16,Genetic Algorithm,"{'population_size': 100, 'generations': 50}",30145,21119.296079306703,-9025.703920693297,0.17505097389221191
XML100_1111_16,Genetic Algorithm,"{'population_size': 100, 'generations': 100}",30145,3942.240987052919,-26202.75901294708,0.26512598991394043
XML100_1111_16,Genetic Algorithm,"{'population_size': 100, 'generations': 150}",30145,4967.724630049461,-25177.27536995054,0.3638761043548584
XML100_1111_16,Genetic Algorithm,"{'population_size': 150, 'generations': 50}",30145,21943.290493357286,-8201.709506642714,0.24930095672607422
XML100_1111_16,Genetic Algorithm,"{'population_size': 150, 'generations': 100}",30145,12879.314888611121,-17265.685111388877,0.42041921615600586
XML100_1111_16,Genetic Algorithm,"{'population_size': 150, 'generations': 150}",30145,3942.240987052919,-26202.75901294708,0.5306727886199951
XML100_1111_17,Genetic Algorithm,"{'population_size': 50, 'generations': 50}",33605,36660.94225888741,3055.9422588874077,0.0925900936126709
XML100_1111_17,Genetic Algorithm,"{'population_size': 50, 'generations': 100}",33605,26012.587687436448,-7592.412312563552,0.16004610061645508
XML100_1111_17,Genetic Algorithm,"{'population_size': 50, 'generations': 150}",33605,22665.17420528185,-10939.825794718148,0.2264089584350586
XML100_1111_17,Genetic Algorithm,"{'population_size': 100, 'generations': 50}",33605,23534.797498191965,-10070.202501808035,0.1610550880432129
XML100_1111_17,Genetic Algorithm,"{'population_size': 100, 'generations': 100}",33605,26701.57171539661,-6903.428284603389,0.2939908504486084
XML100_1111_17,Genetic Algorithm,"{'population_size': 100, 'generations': 150}",33605,26313.279513605426,-7291.7204863945735,0.4265010356903076
XML100_1111_17,Genetic Algorithm,"{'population_size': 150, 'generations': 50}",33605,26899.813654901984,-6705.186345098016,0.22931885719299316
XML100_1111_17,Genetic Algorithm,"{'population_size': 150, 'generations': 100}",33605,25695.287771162988,-7909.712228837012,0.4290039539337158
XML100_1111_17,Genetic Algorithm,"{'population_size': 150, 'generations': 150}",33605,20332.245578440547,-13272.754421559453,0.6253671646118164
XML100_1111_18,Genetic Algorithm,"{'population_size': 50, 'generations': 50}",29087,28015.356850049917,-1071.6431499500832,0.09299302101135254
XML100_1111_18,Genetic Algorithm,"{'population_size': 50, 'generations': 100}",29087,25225.022840180103,-3861.9771598198968,0.16561293601989746
XML100_1111_18,Genetic Algorithm,"{'population_size': 50, 'generations': 150}",29087,19309.41283991251,-9777.587160087489,0.22815489768981934
XML100_1111_18,Genetic Algorithm,"{'population_size': 100, 'generations': 50}",29087,30614.835462981213,1527.835462981213,0.16141891479492188
XML100_1111_18,Genetic Algorithm,"{'population_size': 100, 'generations': 100}",29087,19776.062518593888,-9310.937481406112,0.295928955078125
XML100_1111_18,Genetic Algorithm,"{'population_size': 100, 'generations': 150}",29087,20559.673370768083,-8527.326629231917,0.42863011360168457
XML100_1111_18,Genetic Algorithm,"{'population_size': 150, 'generations': 50}",29087,26388.1058067202,-2698.8941932798007,0.23013019561767578
XML100_1111_18,Genetic Algorithm,"{'population_size': 150, 'generations': 100}",29087,29169.252055484703,82.2520554847033,0.43024182319641113
XML100_1111_18,Genetic Algorithm,"{'population_size': 150, 'generations': 150}",29087,24220.700164704987,-4866.299835295013,0.6306581497192383
XML100_1111_19,Genetic Algorithm,"{'population_size': 50, 'generations': 50}",22719,27690.578345667433,4971.578345667433,0.09303402900695801
XML100_1111_19,Genetic Algorithm,"{'population_size': 50, 'generations': 100}",22719,29010.21084686462,6291.210846864618,0.1602320671081543
XML100_1111_19,Genetic Algorithm,"{'population_size': 50, 'generations': 150}",22719,22408.195103751033,-310.80489624896654,0.22687911987304688
XML100_1111_19,Genetic Algorithm,"{'population_size': 100, 'generations': 50}",22719,25192.11132371345,2473.1113237134487,0.1608431339263916
